t, 156, 169, 171, 0, 100, 169, 152, 0, 79, 169, 157, 256, 145, 169, 171, 214
i, 182, 256, 183, 256, 141, 0, 152, 0, 79, 214, 111, 0, 126, 214, 136, 0
o, 166, 0, 155, 214, 131, 169, 107, 169, 124, 214, 95, 169, 159, 214, 150, 256
n, 137, 0, 141, 0, 85, 169, 107, 169, 124, 214, 146, 214, 175, 0, 182, 0
s, 144, 169, 133, 169, 111, 169, 82, 256, 146, 0, 124, 169, 182, 169, 175, 214
u, 166, 0, 155, 0, 131, 169, 107, 169, 124, 169, 95, 169, 159, 0, 150, 0
s, 137, 214, 141, 214, 85, 214, 107, 0, 124, 169, 146, 169, 175, 169, 182, 0
t, 166, 0, 155, 214, 131, 0, 107, 169, 124, 214, 95, 169, 159, 0, 150, 214
i, 159, 169, 162, 0, 111, 214, 127, 214, 95, 214, 124, 0, 150, 214, 159, 0
f, 115, 214, 121, 169, 71, 169, 96, 256, 157, 169, 176, 214, 200, 169, 206, 0
i, 137, 214, 141, 256, 85, 0, 107, 0, 124, 169, 146, 0, 175, 169, 182, 0
c, 133, 256, 152, 169, 71, 169, 136, 0, 111, 214, 176, 0, 171, 169, 193, 0
a, 159, 0, 162, 0, 111, 169, 127, 169, 95, 169, 124, 169, 150, 0, 159, 0
t, 159, 214, 162, 0, 111, 214, 127, 214, 95, 169, 124, 214, 150, 214, 159, 256
i, 205, 0, 205, 214, 173, 0, 180, 0, 79, 214, 111, 0, 102, 214, 115, 0
o, 144, 214, 133, 169, 111, 169, 82, 214, 146, 214, 124, 169, 182, 169, 175, 256
n, 144, 0, 133, 0, 111, 169, 82, 169, 146, 169, 124, 169, 182, 0, 175, 0
s, 159, 214, 162, 169, 111, 214, 127, 0, 95, 214, 124, 169, 150, 214, 159, 256
u, 159, 214, 162, 0, 111, 214, 127, 169, 95, 169, 124, 169, 150, 256, 159, 0
s, 144, 169, 133, 169, 111, 214, 82, 0, 146, 214, 124, 169, 182, 0, 175, 214
t, 144, 169, 133, 169, 111, 0, 82, 169, 146, 169, 124, 169, 182, 0, 175, 169
i, 188, 256, 177, 256, 158, 0, 136, 214, 111, 0, 79, 214, 136, 0, 126, 214
f, 144, 0, 133, 169, 111, 214, 82, 169, 146, 214, 124, 256, 182, 169, 175, 214
i, 188, 256, 177, 256, 158, 0, 136, 0, 111, 0, 79, 214, 136, 0, 126, 214
c, 159, 0, 162, 0, 111, 169, 127, 169, 95, 169, 124, 214, 150, 0, 159, 0
a, 159, 0, 162, 0, 111, 169, 127, 169, 95, 169, 124, 169, 150, 0, 159, 0
t, 188, 0, 177, 214, 158, 0, 136, 214, 111, 214, 79, 214, 136, 0, 126, 169
i, 166, 214, 155, 256, 131, 169, 107, 214, 124, 0, 95, 169, 159, 0, 150, 214
o, 159, 256, 162, 256, 111, 169, 127, 169, 95, 169, 124, 169, 150, 214, 159, 0
n, 137, 214, 141, 214, 85, 169, 107, 169, 124, 169, 146, 214, 175, 256, 182, 214
s, 159, 169, 162, 214, 111, 214, 127, 0, 95, 214, 124, 169, 150, 0, 159, 169
u, 156, 0, 171, 0, 100, 169, 152, 214, 79, 169, 157, 169, 145, 0, 171, 0
s, 166, 214, 155, 169, 131, 169, 107, 256, 124, 0, 95, 169, 159, 214, 150, 169
t, 93, 169, 102, 214, 71, 169, 96, 0, 193, 169, 208, 0, 225, 169, 231, 0
i, 182, 0, 183, 256, 141, 0, 152, 0, 79, 169, 111, 0, 126, 214, 136, 0
f, 137, 214, 141, 169, 85, 169, 107, 0, 124, 169, 146, 256, 175, 169, 182, 0
i, 197, 0, 174, 169, 180, 0, 127, 169, 147, 0, 62, 169, 150, 256, 120, 214
c, 179, 256, 192, 214, 132, 169, 173, 0, 62, 214, 147, 0, 120, 169, 150, 214
a, 159, 214, 162, 256, 111, 169, 127, 214, 95, 169, 124, 214, 150, 214, 159, 169
t, 110, 214, 133, 0, 56, 169, 127, 214, 147, 169, 201, 0, 196, 169, 216, 0
i, 144, 256, 133, 214, 111, 0, 82, 169, 146, 0, 124, 169, 182, 0, 175, 169
o, 159, 214, 162, 169, 111, 169, 127, 169, 95, 169, 124, 169, 150, 169, 159, 214
n, 137, 0, 141, 214, 85, 169, 107, 169, 124, 169, 146, 214, 175, 256, 182, 0
s, 166, 169, 155, 256, 131, 169, 107, 214, 124, 0, 95, 169, 159, 214, 150, 169
u, 188, 0, 177, 214, 158, 256, 136, 214, 111, 169, 79, 214, 136, 169, 126, 169
s, 144, 169, 133, 214, 111, 169, 82, 214, 146, 0, 124, 214, 182, 214, 175, 169
t, 137, 169, 141, 0, 85, 169, 107, 0, 124, 169, 146, 169, 175, 214, 182, 0
i, 166, 256, 155, 0, 131, 0, 107, 0, 124, 0, 95, 169, 159, 0, 150, 169
f, 115, 169, 121, 169, 71, 169, 96, 0, 157, 169, 176, 214, 200, 169, 206, 0
i, 188, 214, 177, 256, 158, 0, 136, 0, 111, 256, 79, 214, 136, 214, 126, 256
c, 159, 0, 162, 169, 111, 256, 127, 214, 95, 169, 124, 0, 150, 169, 159, 169
a, 137, 256, 141, 0, 85, 169, 107, 169, 124, 214, 146, 169, 175, 0, 182, 256
t, 166, 214, 155, 0, 131, 256, 107, 214, 124, 214, 95, 169, 159, 0, 150, 169
i, 197, 214, 174, 0, 180, 0, 127, 169, 147, 0, 62, 169, 150, 0, 120, 169
o, 159, 256, 162, 256, 111, 169, 127, 169, 95, 169, 124, 169, 150, 214, 159, 0
n, 159, 0, 162, 0, 111, 214, 127, 214, 95, 214, 124, 256, 150, 0, 159, 0
s, 144, 169, 133, 256, 111, 214, 82, 169, 146, 0, 124, 214, 182, 169, 175, 214
u, 188, 256, 177, 169, 158, 214, 136, 214, 111, 169, 79, 214, 136, 169, 126, 169
s, 166, 214, 155, 256, 131, 169, 107, 256, 124, 214, 95, 169, 159, 214, 150, 256
t, 144, 169, 133, 0, 111, 214, 82, 169, 146, 169, 124, 169, 182, 0, 175, 214
i, 210, 256, 200, 0, 187, 0, 167, 0, 111, 214, 79, 256, 115, 0, 102, 169
f, 144, 169, 133, 214, 111, 169, 82, 0, 146, 169, 124, 169, 182, 0, 175, 169
i, 144, 214, 133, 0, 111, 214, 82, 0, 146, 0, 124, 169, 182, 0, 175, 214
c, 156, 0, 171, 0, 100, 169, 152, 0, 79, 169, 157, 169, 145, 0, 171, 0
a, 159, 0, 162, 0, 111, 169, 127, 214, 95, 169, 124, 169, 150, 0, 159, 0
t, 144, 169, 133, 0, 111, 169, 82, 214, 146, 169, 124, 169, 182, 0, 175, 214
i, 188, 214, 177, 0, 158, 0, 136, 0, 111, 0, 79, 169, 136, 0, 126, 169
o, 137, 169, 141, 169, 85, 214, 107, 214, 124, 214, 146, 214, 175, 169, 182, 169
n, 137, 0, 141, 0, 85, 169, 107, 169, 124, 169, 146, 256, 175, 0, 182, 0
s, 159, 0, 162, 0, 111, 169, 127, 169, 95, 214, 124, 169, 150, 0, 159, 0
u, 166, 0, 155, 0, 131, 214, 107, 169, 124, 169, 95, 169, 159, 0, 150, 0
s, 159, 169, 162, 169, 111, 169, 127, 0, 95, 214, 124, 169, 150, 169, 159, 169
t, 166, 256, 155, 214, 131, 0, 107, 214, 124, 214, 95, 169, 159, 0, 150, 169
i, 166, 256, 155, 256, 131, 0, 107, 214, 124, 214, 95, 214, 159, 0, 150, 214
f, 115, 169, 121, 169, 71, 169, 96, 0, 157, 169, 176, 169, 200, 169, 206, 0
i, 182, 0, 183, 256, 141, 0, 152, 0, 79, 214, 111, 0, 126, 214, 136, 0
c, 110, 169, 133, 169, 56, 214, 127, 0, 147, 169, 201, 0, 196, 256, 216, 214
a, 144, 0, 133, 0, 111, 169, 82, 169, 146, 169, 124, 169, 182, 0, 175, 0
t, 166, 0, 155, 214, 131, 0, 107, 214, 124, 169, 95, 169, 159, 0, 150, 169
i, 159, 214, 162, 256, 111, 0, 127, 0, 95, 214, 124, 0, 150, 169, 159, 0
o, 159, 169, 162, 214, 111, 214, 127, 169, 95, 214, 124, 214, 150, 169, 159, 169
n, 166, 0, 155, 0, 131, 214, 107, 169, 124, 169, 95, 169, 159, 0, 150, 0
s, 137, 214, 141, 169, 85, 169, 107, 256, 124, 256, 146, 214, 175, 169, 182, 256
u, 159, 0, 162, 0, 111, 214, 127, 0, 95, 169, 124, 169, 150, 0, 159, 0
s, 144, 169, 133, 169, 111, 214, 82, 169, 146, 0, 124, 214, 182, 256, 175, 169
t, 93, 214, 102, 169, 71, 169, 96, 0, 193, 169, 208, 0, 225, 214, 231, 0
i, 166, 214, 155, 0, 131, 0, 107, 0, 124, 0, 95, 169, 159, 0, 150, 169
f, 110, 169, 133, 169, 56, 214, 127, 0, 147, 169, 201, 169, 196, 169, 216, 0
i, 210, 214, 200, 0, 187, 0, 167, 0, 111, 0, 79, 0, 115, 0, 102, 169
c, 179, 0, 192, 0, 132, 169, 173, 0, 62, 169, 147, 214, 120, 0, 150, 0
a, 137, 0, 141, 0, 85, 169, 107, 214, 124, 214, 146, 169, 175, 0, 182, 0
t, 115, 0, 121, 0, 71, 169, 96, 214, 157, 169, 176, 0, 200, 0, 206, 0
i, 144, 169, 133, 0, 111, 256, 82, 214, 146, 0, 124, 169, 182, 0, 175, 169
o, 159, 0, 162, 214, 111, 169, 127, 214, 95, 169, 124, 169, 150, 256, 159, 0
n, 179, 0, 192, 0, 132, 214, 173, 0, 62, 169, 147, 169, 120, 0, 150, 0
s, 144, 169, 133, 256, 111, 214, 82, 169, 146, 0, 124, 214, 182, 214, 175, 169
u, 188, 0, 177, 0, 158, 214, 136, 214, 111, 169, 79, 169, 136, 0, 126, 0
s, 124, 256, 112, 256, 100, 169, 69, 169, 176, 0, 157, 169, 206, 0, 200, 256
t, 159, 256, 162, 214, 111, 169, 127, 214, 95, 169, 124, 0, 150, 256, 159, 169
i, 179, 169, 192, 0, 132, 214, 173, 0, 62, 169, 147, 0, 120, 169, 150, 214
f, 144, 256, 133, 169, 111, 214, 82, 0, 146, 169, 124, 214, 182, 256, 175, 0
i, 202, 214, 213, 0, 166, 214, 199, 0, 62, 214, 147, 0, 96, 169, 131, 169
c, 156, 0, 171, 0, 100, 169, 152, 0, 79, 169, 157, 169, 145, 0, 171, 0
a, 156, 0, 171, 0, 100, 169, 152, 0, 79, 169, 157, 169, 145, 0, 171, 0
t, 159, 0, 162, 0, 111, 169, 127, 214, 95, 169, 124, 214, 150, 0, 159, 0
i, 182, 214, 183, 0, 141, 0, 152, 0, 79, 214, 111, 0, 126, 256, 136, 169
o, 137, 0, 141, 0, 85, 169, 107, 169, 124, 169, 146, 169, 175, 0, 182, 0
n, 144, 0, 133, 0, 111, 169, 82, 169, 146, 214, 124, 169, 182, 0, 175, 0
s, 144, 0, 133, 0, 111, 169, 82, 169, 146, 256, 124, 169, 182, 0, 175, 0
u, 159, 214, 162, 0, 111, 214, 127, 214, 95, 169, 124, 169, 150, 214, 159, 0
s, 166, 214, 155, 214, 131, 214, 107, 0, 124, 256, 95, 214, 159, 214, 150, 214
t, 159, 214, 162, 256, 111, 169, 127, 169, 95, 169, 124, 0, 150, 169, 159, 169
i, 182, 256, 183, 214, 141, 0, 152, 214, 79, 214, 111, 256, 126, 256, 136, 214
f, 137, 256, 141, 169, 85, 169, 107, 0, 124, 169, 146, 214, 175, 169, 182, 0
i, 137, 214, 141, 214, 85, 169, 107, 0, 124, 169, 146, 0, 175, 169, 182, 0
c, 182, 0, 183, 256, 141, 169, 152, 256, 79, 214, 111, 214, 126, 214, 136, 256
a, 159, 0, 162, 0, 111, 169, 127, 169, 95, 169, 124, 169, 150, 0, 159, 0
t, 137, 256, 141, 0, 85, 169, 107, 169, 124, 169, 146, 0, 175, 214, 182, 0
i, 182, 0, 183, 256, 141, 214, 152, 214, 79, 214, 111, 0, 126, 214, 136, 0
o, 144, 256, 133, 214, 111, 169, 82, 169, 146, 214, 124, 169, 182, 214, 175, 256
n, 137, 214, 141, 0, 85, 169, 107, 169, 124, 169, 146, 214, 175, 0, 182, 256
s, 137, 169, 141, 214, 85, 169, 107, 0, 124, 214, 146, 0, 175, 169, 182, 0
u, 188, 256, 177, 214, 158, 214, 136, 214, 111, 214, 79, 214, 136, 169, 126, 169
s, 159, 256, 162, 214, 111, 169, 127, 0, 95, 169, 124, 169, 150, 214, 159, 214
t, 166, 0, 155, 169, 131, 0, 107, 169, 124, 169, 95, 169, 159, 0, 150, 169
i, 166, 214, 155, 0, 131, 0, 107, 169, 124, 0, 95, 214, 159, 0, 150, 214
f, 144, 0, 133, 169, 111, 0, 82, 214, 146, 169, 124, 169, 182, 0, 175, 169
i, 159, 256, 162, 256, 111, 214, 127, 214, 95, 214, 124, 0, 150, 214, 159, 0
c, 159, 0, 162, 214, 111, 169, 127, 214, 95, 169, 124, 214, 150, 214, 159, 0
a, 144, 214, 133, 214, 111, 169, 82, 169, 146, 169, 124, 169, 182, 214, 175, 0
t, 156, 0, 129, 214, 141, 214, 69, 169, 176, 0, 111, 169, 193, 0, 171, 169
i, 166, 0, 155, 169, 131, 0, 107, 169, 124, 214, 95, 214, 159, 169, 150, 0
o, 137, 169, 141, 169, 85, 169, 107, 214, 124, 214, 146, 169, 175, 169, 182, 256
n, 115, 214, 121, 169, 71, 169, 96, 214, 157, 169, 176, 214, 200, 214, 206, 0
s, 166, 169, 155, 169, 131, 169, 107, 0, 124, 256, 95, 169, 159, 169, 150, 169
u, 166, 214, 155, 214, 131, 214, 107, 169, 124, 214, 95, 169, 159, 169, 150, 214
s, 159, 214, 162, 214, 111, 169, 127, 0, 95, 214, 124, 169, 150, 169, 159, 214
t, 176, 0, 152, 169, 158, 256, 96, 169, 157, 214, 79, 169, 171, 0, 145, 214
i, 228, 214, 227, 0, 206, 0, 210, 0, 95, 214, 124, 0, 81, 256, 96, 214
f, 166, 0, 155, 169, 131, 0, 107, 214, 124, 169, 95, 169, 159, 0, 150, 214
i, 137, 214, 141, 0, 85, 0, 107, 0, 124, 0, 146, 0, 175, 0, 182, 214
c, 156, 169, 171, 169, 100, 214, 152, 0, 79, 214, 157, 0, 145, 169, 171, 169
a, 166, 0, 155, 214, 131, 169, 107, 169, 124, 169, 95, 169, 159, 214, 150, 256
t, 137, 214, 141, 0, 85, 169, 107, 214, 124, 214, 146, 214, 175, 0, 182, 169
i, 188, 256, 177, 256, 158, 0, 136, 0, 111, 0, 79, 214, 136, 0, 126, 214
o, 166, 0, 155, 169, 131, 169, 107, 169, 124, 214, 95, 214, 159, 169, 150, 169
n, 115, 169, 121, 169, 71, 169, 96, 169, 157, 169, 176, 169, 200, 169, 206, 169
s, 166, 256, 155, 214, 131, 169, 107, 0, 124, 214, 95, 169, 159, 169, 150, 214
u, 166, 0, 155, 0, 131, 214, 107, 214, 124, 169, 95, 169, 159, 0, 150, 0
s, 166, 256, 155, 0, 131, 169, 107, 169, 124, 0, 95, 169, 159, 214, 150, 256
t, 166, 214, 155, 256, 131, 0, 107, 214, 124, 169, 95, 169, 159, 0, 150, 169
i, 188, 256, 177, 214, 158, 0, 136, 0, 111, 0, 79, 0, 136, 0, 126, 214
f, 137, 169, 141, 214, 85, 169, 107, 0, 124, 214, 146, 169, 175, 0, 182, 169
i, 233, 214, 222, 0, 218, 0, 199, 0, 124, 0, 95, 0, 96, 0, 81, 169
c, 159, 214, 162, 214, 111, 169, 127, 0, 95, 169, 124, 0, 150, 169, 159, 256
a, 156, 0, 171, 0, 100, 169, 152, 0, 79, 169, 157, 169, 145, 0, 171, 0
t, 166, 169, 155, 0, 131, 256, 107, 214, 124, 169, 95, 169, 159, 0, 150, 169
i, 166, 214, 155, 0, 131, 0, 107, 0, 124, 0, 95, 0, 159, 0, 150, 214
o, 166, 214, 155, 0, 131, 169, 107, 169, 124, 169, 95, 214, 159, 214, 150, 214
n, 137, 0, 141, 0, 85, 169, 107, 169, 124, 256, 146, 169, 175, 0, 182, 0
s, 159, 214, 162, 0, 111, 169, 127, 214, 95, 0, 124, 169, 150, 214, 159, 256
u, 166, 0, 155, 0, 131, 214, 107, 169, 124, 169, 95, 169, 159, 0, 150, 0
s, 166, 0, 155, 256, 131, 169, 107, 214, 124, 214, 95, 169, 159, 214, 150, 256
t, 182, 169, 183, 0, 141, 169, 152, 256, 79, 169, 111, 0, 126, 256, 136, 169
i, 188, 214, 177, 0, 158, 0, 136, 0, 111, 0, 79, 214, 136, 0, 126, 169
f, 137, 169, 141, 169, 85, 169, 107, 169, 124, 169, 146, 169, 175, 0, 182, 214
i, 188, 169, 177, 0, 158, 0, 136, 0, 111, 0, 79, 214, 136, 0, 126, 169
c, 156, 0, 171, 0, 100, 169, 152, 214, 79, 169, 157, 214, 145, 0, 171, 0
a, 159, 0, 162, 0, 111, 169, 127, 169, 95, 169, 124, 169, 150, 0, 159, 0
t, 182, 169, 183, 0, 141, 169, 152, 0, 79, 169, 111, 214, 126, 256, 136, 169
i, 210, 214, 200, 0, 187, 0, 167, 256, 111, 0, 79, 214, 115, 0, 102, 214
o, 166, 0, 155, 0, 131, 169, 107, 169, 124, 169, 95, 169, 159, 0, 150, 0
n, 137, 0, 141, 0, 85, 169, 107, 169, 124, 169, 146, 214, 175, 0, 182, 0
s, 166, 0, 155, 0, 131, 169, 107, 169, 124, 169, 95, 169, 159, 0, 150, 0
u, 166, 0, 155, 0, 131, 214, 107, 169, 124, 169, 95, 169, 159, 0, 150, 0
s, 166, 0, 155, 0, 131, 214, 107, 214, 124, 169, 95, 169, 159, 0, 150, 0
t, 124, 256, 112, 214, 100, 214, 69, 169, 176, 0, 157, 214, 206, 0, 200, 169
i, 159, 214, 162, 256, 111, 214, 127, 0, 95, 169, 124, 0, 150, 169, 159, 0
f, 166, 214, 155, 169, 131, 169, 107, 169, 124, 0, 95, 169, 159, 169, 150, 256
i, 144, 256, 133, 214, 111, 0, 82, 256, 146, 0, 124, 214, 182, 0, 175, 214
c, 159, 0, 162, 0, 111, 169, 127, 256, 95, 169, 124, 214, 150, 0, 159, 0
a, 159, 0, 162, 0, 111, 169, 127, 169, 95, 169, 124, 169, 150, 0, 159, 0
t, 156, 0, 129, 169, 141, 169, 69, 169, 176, 0, 111, 169, 193, 0, 171, 169
i, 166, 0, 155, 214, 131, 0, 107, 214, 124, 0, 95, 214, 159, 0, 150, 214
o, 166, 214, 155, 214, 131, 169, 107, 169, 124, 169, 95, 214, 159, 256, 150, 169
n, 144, 0, 133, 0, 111, 169, 82, 169, 146, 169, 124, 214, 182, 0, 175, 0
s, 176, 0, 152, 0, 158, 0, 96, 169, 157, 214, 79, 169, 171, 0, 145, 0
u, 188, 0, 177, 0, 158, 256, 136, 214, 111, 169, 79, 169, 136, 0, 126, 0
s, 159, 214, 162, 256, 111, 169, 127, 214, 95, 0, 124, 214, 150, 214, 159, 256
t, 124, 0, 112, 256, 100, 214, 69, 169, 176, 0, 157, 214, 206, 256, 200, 256
i, 179, 169, 192, 0, 132, 169, 173, 0, 62, 169, 147, 0, 120, 169, 150, 256
f, 115, 169, 121, 214, 71, 169, 96, 256, 157, 169, 176, 0, 200, 214, 206, 256
i, 166, 0, 155, 214, 131, 0, 107, 214, 124, 0, 95, 214, 159, 0, 150, 214
c, 159, 256, 162, 169, 111, 169, 127, 0, 95, 214, 124, 0, 150, 214, 159, 169
a, 159, 0, 162, 0, 111, 169, 127, 214, 95, 169, 124, 169, 150, 0, 159, 0
t, 144, 0, 133, 0, 111, 169, 82, 169, 146, 0, 124, 214, 182, 0, 175, 0
i, 188, 169, 177, 0, 158, 0, 136, 0, 111, 0, 79, 169, 136, 0, 126, 169
o, 137, 0, 141, 0, 85, 169, 107, 169, 124, 169, 146, 169, 175, 0, 182, 0
n, 144, 214, 133, 256, 111, 169, 82, 169, 146, 214, 124, 214, 182, 0, 175, 214
s, 159, 169, 162, 214, 111, 169, 127, 256, 95, 0, 124, 169, 150, 169, 159, 214
u, 159, 0, 162, 0, 111, 214, 127, 169, 95, 169, 124, 169, 150, 0, 159, 0
s, 137, 214, 141, 214, 85, 169, 107, 169, 124, 256, 146, 169, 175, 214, 182, 214
t, 144, 214, 133, 214, 111, 256, 82, 214, 146, 214, 124, 169, 182, 0, 175, 256
i, 166, 256, 155, 256, 131, 0, 107, 0, 124, 0, 95, 169, 159, 0, 150, 169
f, 144, 169, 133, 169, 111, 169, 82, 214, 146, 169, 124, 169, 182, 256, 175, 0
i, 156, 169, 171, 0, 100, 169, 152, 0, 79, 169, 157, 0, 145, 256, 171, 214
c, 159, 0, 162, 0, 111, 169, 127, 256, 95, 169, 124, 214, 150, 0, 159, 0
a, 159, 0, 162, 0, 111, 169, 127, 169, 95, 169, 124, 169, 150, 0, 159, 0
t, 166, 0, 155, 169, 131, 169, 107, 169, 124, 256, 95, 169, 159, 0, 150, 214
i, 156, 256, 171, 214, 100, 0, 152, 0, 79, 169, 157, 0, 145, 169, 171, 0
o, 159, 0, 162, 0, 111, 214, 127, 256, 95, 169, 124, 169, 150, 0, 159, 0
n, 159, 0, 162, 0, 111, 214, 127, 169, 95, 214, 124, 169, 150, 0, 159, 0
s, 144, 169, 133, 169, 111, 169, 82, 256, 146, 0, 124, 169, 182, 169, 175, 169
u, 188, 0, 177, 169, 158, 214, 136, 214, 111, 169, 79, 214, 136, 169, 126, 169
s, 144, 169, 133, 169, 111, 169, 82, 214, 146, 0, 124, 214, 182, 169, 175, 214
t, 87, 169, 116, 169, 56, 169, 127, 0, 185, 169, 230, 0, 222, 169, 239, 0
i, 182, 256, 183, 256, 141, 169, 152, 0, 79, 169, 111, 0, 126, 169, 136, 256
f, 144, 214, 133, 169, 111, 214, 82, 0, 146, 169, 124, 169, 182, 256, 175, 214
i, 182, 256, 183, 256, 141, 214, 152, 0, 79, 214, 111, 0, 126, 214, 136, 214
c, 156, 256, 171, 214, 100, 169, 152, 0, 79, 169, 157, 0, 145, 169, 171, 214
a, 159, 0, 162, 256, 111, 169, 127, 214, 95, 169, 124, 169, 150, 0, 159, 256
t, 87, 169, 116, 169, 56, 169, 127, 0, 185, 169, 230, 0, 222, 169, 239, 0
i, 159, 0, 162, 214, 111, 214, 127, 0, 95, 214, 124, 0, 150, 214, 159, 0
o, 159, 214, 162, 256, 111, 214, 127, 169, 95, 214, 124, 169, 150, 214, 159, 256
n, 124, 256, 112, 256, 100, 169, 69, 169, 176, 256, 157, 214, 206, 0, 200, 256
s, 159, 256, 162, 214, 111, 169, 127, 0, 95, 256, 124, 169, 150, 214, 159, 256
u, 159, 214, 162, 169, 111, 214, 127, 214, 95, 214, 124, 214, 150, 169, 159, 169
s, 144, 214, 133, 214, 111, 169, 82, 169, 146, 0, 124, 214, 182, 169, 175, 256
t, 115, 0, 121, 0, 71, 169, 96, 169, 157, 0, 176, 214, 200, 0, 206, 0
i, 188, 214, 177, 0, 158, 0, 136, 256, 111, 0, 79, 169, 136, 0, 126, 169
f, 137, 0, 141, 0, 85, 169, 107, 214, 124, 169, 146, 214, 175, 0, 182, 0
i, 210, 256, 200, 0, 187, 0, 167, 0, 111, 0, 79, 214, 115, 0, 102, 214
c, 156, 169, 171, 214, 100, 214, 152, 0, 79, 214, 157, 0, 145, 214, 171, 169
a, 159, 0, 162, 0, 111, 169, 127, 214, 95, 169, 124, 169, 150, 0, 159, 0
t, 144, 0, 133, 0, 111, 169, 82, 169, 146, 0, 124, 169, 182, 0, 175, 0
i, 159, 214, 162, 0, 111, 169, 127, 0, 95, 214, 124, 0, 150, 256, 159, 214
o, 159, 214, 162, 0, 111, 169, 127, 169, 95, 214, 124, 214, 150, 214, 159, 214
n, 137, 0, 141, 0, 85, 169, 107, 169, 124, 169, 146, 169, 175, 0, 182, 0
s, 144, 214, 133, 169, 111, 169, 82, 256, 146, 0, 124, 169, 182, 169, 175, 214
u, 137, 256, 141, 256, 85, 169, 107, 169, 124, 169, 146, 214, 175, 0, 182, 256
s, 166, 214, 155, 256, 131, 169, 107, 256, 124, 0, 95, 169, 159, 214, 150, 214
t, 176, 0, 152, 169, 158, 256, 96, 169, 157, 214, 79, 169, 171, 0, 145, 169
i, 159, 169, 162, 0, 111, 214, 127, 0, 95, 256, 124, 214, 150, 0, 159, 169
f, 144, 169, 133, 214, 111, 169, 82, 0, 146, 169, 124, 169, 182, 0, 175, 169
i, 166, 169, 155, 0, 131, 0, 107, 169, 124, 0, 95, 169, 159, 0, 150, 169
c, 137, 169, 141, 169, 85, 214, 107, 256, 124, 214, 146, 0, 175, 169, 182, 214
a, 144, 256, 133, 214, 111, 169, 82, 169, 146, 169, 124, 214, 182, 0, 175, 256
t, 166, 214, 155, 0, 131, 214, 107, 214, 124, 169, 95, 169, 159, 0, 150, 214
i, 166, 214, 155, 0, 131, 214, 107, 0, 124, 256, 95, 169, 159, 0, 150, 169
o, 144, 214, 133, 214, 111, 169, 82, 214, 146, 214, 124, 169, 182, 214, 175, 256
n, 144, 0, 133, 0, 111, 169, 82, 169, 146, 214, 124, 214, 182, 0, 175, 0
s, 144, 169, 133, 214, 111, 169, 82, 214, 146, 0, 124, 214, 182, 169, 175, 214
u, 159, 214, 162, 214, 111, 214, 127, 169, 95, 169, 124, 214, 150, 0, 159, 214
s, 166, 0, 155, 0, 131, 169, 107, 169, 124, 214, 95, 169, 159, 214, 150, 214
t, 137, 169, 141, 256, 85, 214, 107, 0, 124, 169, 146, 214, 175, 214, 182, 0
i, 159, 256, 162, 256, 111, 214, 127, 0, 95, 214, 124, 0, 150, 214, 159, 0
f, 110, 169, 133, 169, 56, 214, 127, 0, 147, 169, 201, 214, 196, 169, 216, 0
i, 182, 256, 183, 256, 141, 214, 152, 0, 79, 214, 111, 0, 126, 214, 136, 256
c, 137, 256, 141, 214, 85, 169, 107, 214, 124, 214, 146, 0, 175, 214, 182, 214
a, 159, 214, 162, 256, 111, 169, 127, 169, 95, 169, 124, 169, 150, 0, 159, 214
t, 159, 256, 162, 214, 111, 214, 127, 0, 95, 169, 124, 169, 150, 214, 159, 0
i, 202, 0, 213, 214, 166, 256, 199, 0, 62, 169, 147, 0, 96, 169, 131, 0
o, 166, 0, 155, 214, 131, 169, 107, 214, 124, 169, 95, 169, 159, 214, 150, 256
n, 159, 214, 162, 0, 111, 169, 127, 169, 95, 169, 124, 214, 150, 256, 159, 256
s, 166, 0, 155, 0, 131, 169, 107, 169, 124, 169, 95, 169, 159, 0, 150, 0
u, 188, 0, 177, 214, 158, 214, 136, 214, 111, 214, 79, 169, 136, 169, 126, 256
s, 166, 214, 155, 169, 131, 214, 107, 214, 124, 0, 95, 169, 159, 214, 150, 169
t, 124, 214, 112, 169, 100, 256, 69, 169, 176, 0, 157, 169, 206, 0, 200, 214
i, 166, 0, 155, 169, 131, 0, 107, 214, 124, 214, 95, 256, 159, 214, 150, 256
f, 110, 0, 133, 0, 56, 169, 127, 169, 147, 214, 201, 0, 196, 0, 216, 0
i, 166, 0, 155, 169, 131, 256, 107, 214, 124, 214, 95, 0, 159, 169, 150, 0
c, 156, 256, 171, 169, 100, 169, 152, 0, 79, 214, 157, 0, 145, 169, 171, 256
a, 166, 0, 155, 214, 131, 214, 107, 169, 124, 169, 95, 169, 159, 214, 150, 256
t, 115, 214, 121, 214, 71, 169, 96, 0, 157, 169, 176, 0, 200, 214, 206, 0
i, 137, 0, 141, 169, 85, 256, 107, 214, 124, 214, 146, 0, 175, 169, 182, 0
o, 166, 169, 155, 169, 131, 0, 107, 214, 124, 214, 95, 214, 159, 169, 150, 214
n, 166, 0, 155, 256, 131, 214, 107, 214, 124, 169, 95, 169, 159, 256, 150, 0
s, 166, 0, 155, 169, 131, 0, 107, 214, 124, 0, 95, 169, 159, 214, 150, 214
u, 188, 0, 177, 256, 158, 214, 136, 214, 111, 214, 79, 169, 136, 214, 126, 256
s, 166, 214, 155, 214, 131, 0, 107, 169, 124, 0, 95, 169, 159, 169, 150, 169
