l, 73, 0, 68, 0, 17, 68, 0, 78
i, 36, 51, 0, 0, 0, 51, 0, 78
z, 109, 17, 170, 91, 68, 34, 73, 59
a, 91, 51, 0, 73, 170, 153, 54, 118
t, 73, 17, 136, 73, 34, 51, 0, 78
i, 36, 17, 0, 0, 0, 51, 0, 78
o, 109, 102, 68, 128, 68, 85, 128, 59
n, 54, 0, 204, 0, 119, 119, 18, 78
o, 0, 0, 187, 146, 136, 119, 0, 0
r, 0, 85, 85, 91, 85, 68, 73, 78
m, 0, 0, 102, 54, 85, 68, 0, 0
a, 0, 0, 136, 73, 119, 119, 0, 0
l, 73, 34, 0, 73, 0, 85, 0, 78
i, 73, 0, 51, 0, 34, 68, 0, 78
z, 0, 0, 136, 109, 119, 68, 0, 0
a, 0, 0, 136, 91, 85, 119, 0, 0
t, 36, 0, 136, 91, 51, 34, 0, 19
i, 18, 0, 0, 0, 0, 0, 0, 78
o, 36, 0, 136, 109, 119, 68, 18, 59
n, 0, 0, 136, 91, 119, 68, 0, 0
o, 128, 102, 68, 73, 68, 68, 128, 137
r, 36, 119, 119, 18, 102, 0, 54, 0
m, 54, 17, 102, 237, 68, 136, 36, 19
a, 91, 102, 102, 109, 68, 102, 146, 177
l, 0, 68, 0, 73, 34, 51, 73, 0
i, 0, 17, 0, 18, 34, 51, 73, 0
z, 36, 119, 0, 109, 85, 119, 128, 78
a, 54, 85, 102, 91, 68, 153, 128, 118
t, 36, 68, 119, 109, 68, 0, 73, 0
i, 0, 17, 0, 36, 34, 51, 109, 0
o, 36, 85, 102, 73, 85, 102, 91, 19
n, 18, 102, 153, 73, 119, 68, 18, 59
o, 146, 85, 153, 128, 68, 85, 91, 98
r, 109, 119, 221, 18, 136, 85, 73, 39
m, 0, 51, 119, 201, 119, 51, 36, 0
a, 0, 170, 102, 164, 170, 85, 109, 59
l, 36, 0, 102, 0, 68, 85, 109, 19
i, 0, 0, 136, 73, 119, 119, 0, 0
z, 0, 0, 119, 182, 153, 102, 0, 0
a, 0, 153, 51, 182, 136, 119, 128, 59
t, 0, 0, 136, 109, 68, 0, 0, 0
i, 0, 0, 102, 109, 153, 85, 0, 0
o, 0, 0, 136, 128, 136, 102, 0, 0
n, 0, 0, 51, 91, 204, 85, 0, 0
o, 54, 0, 153, 128, 119, 102, 36, 0
r, 0, 0, 170, 109, 85, 0, 0, 0
m, 0, 0, 119, 54, 68, 68, 0, 0
a, 0, 0, 119, 146, 119, 153, 0, 19
l, 0, 68, 0, 73, 0, 68, 0, 78
i, 54, 17, 0, 0, 0, 17, 0, 78
z, 0, 0, 68, 164, 170, 102, 0, 0
a, 0, 0, 136, 0, 136, 102, 0, 0
t, 0, 51, 102, 128, 0, 68, 0, 78
i, 36, 51, 0, 0, 0, 51, 0, 78
o, 36, 0, 119, 128, 85, 85, 54, 59
n, 0, 0, 102, 109, 102, 68, 0, 0
o, 36, 17, 85, 164, 68, 102, 73, 39
r, 73, 102, 102, 0, 153, 0, 109, 0
m, 0, 0, 153, 128, 102, 85, 0, 0
a, 0, 0, 119, 73, 136, 119, 0, 0
l, 91, 0, 34, 54, 0, 85, 0, 78
i, 36, 0, 0, 0, 51, 0, 73, 19
z, 0, 0, 68, 128, 34, 136, 0, 0
a, 18, 51, 85, 91, 68, 136, 73, 39
t, 73, 0, 68, 0, 136, 68, 73, 0
i, 18, 0, 0, 0, 51, 34, 73, 0
o, 109, 17, 102, 128, 102, 68, 54, 98
n, 0, 0, 136, 128, 102, 85, 0, 0
o, 54, 102, 85, 109, 68, 119, 109, 19
r, 0, 51, 136, 36, 102, 0, 18, 0
m, 0, 0, 136, 164, 85, 85, 0, 0
a, 18, 102, 119, 91, 119, 170, 0, 39
l, 73, 17, 34, 54, 0, 68, 0, 78
i, 18, 17, 0, 0, 51, 34, 0, 78
z, 0, 0, 85, 182, 102, 102, 0, 0
a, 0, 0, 119, 201, 102, 85, 0, 0
t, 0, 85, 51, 146, 34, 68, 0, 78
i, 18, 17, 0, 0, 34, 34, 73, 0
o, 0, 0, 153, 146, 119, 119, 0, 0
n, 0, 0, 170, 128, 51, 68, 0, 19
o, 0, 136, 85, 109, 102, 102, 146, 19
r, 0, 34, 136, 91, 85, 0, 18, 0
m, 0, 0, 136, 201, 170, 136, 0, 0
a, 0, 51, 68, 256, 204, 102, 18, 39
l, 0, 85, 17, 91, 102, 0, 73, 0
i, 0, 68, 34, 54, 85, 0, 128, 0
z, 73, 153, 17, 91, 102, 34, 128, 78
a, 0, 34, 85, 237, 153, 102, 0, 39
t, 0, 51, 68, 164, 85, 17, 36, 0
i, 0, 102, 17, 91, 85, 0, 109, 0
o, 0, 119, 85, 128, 102, 102, 109, 0
n, 0, 0, 17, 91, 204, 68, 0, 0
o, 36, 34, 170, 73, 153, 0, 91, 0
r, 109, 51, 68, 0, 85, 0, 91, 0
m, 0, 17, 119, 146, 119, 0, 18, 0
a, 0, 0, 136, 128, 170, 68, 0, 0
l, 73, 0, 85, 0, 68, 0, 18, 98
i, 18, 0, 0, 0, 0, 68, 0, 78
z, 0, 34, 170, 18, 85, 0, 73, 98
a, 0, 0, 51, 73, 170, 102, 0, 0
t, 0, 68, 0, 73, 68, 102, 0, 78
i, 73, 68, 68, 0, 68, 0, 73, 0
o, 18, 153, 119, 91, 68, 102, 182, 19
n, 0, 0, 68, 146, 119, 85, 0, 0
o, 54, 102, 102, 91, 68, 119, 109, 19
r, 91, 102, 85, 18, 68, 0, 54, 0
m, 0, 0, 153, 146, 68, 102, 0, 0
a, 0, 0, 119, 36, 85, 119, 0, 0
l, 73, 0, 68, 0, 68, 0, 18, 78
i, 0, 17, 17, 0, 51, 34, 0, 78
z, 73, 51, 17, 109, 85, 68, 36, 78
a, 0, 0, 102, 73, 85, 119, 0, 0
t, 73, 0, 68, 18, 68, 102, 0, 78
i, 18, 17, 68, 18, 0, 85, 0, 98
o, 0, 51, 119, 128, 85, 85, 54, 39
n, 0, 0, 119, 91, 85, 102, 0, 0
o, 54, 85, 85, 91, 68, 68, 109, 118
r, 91, 0, 204, 36, 170, 17, 91, 98
m, 73, 0, 170, 146, 170, 136, 109, 78
a, 0, 0, 136, 54, 153, 119, 0, 0
l, 91, 0, 68, 0, 85, 0, 73, 39
i, 73, 0, 85, 0, 68, 0, 91, 59
z, 0, 0, 85, 73, 102, 85, 0, 0
a, 36, 17, 102, 128, 102, 136, 36, 19
t, 0, 68, 68, 128, 0, 68, 0, 78
i, 109, 34, 68, 0, 68, 0, 109, 98
o, 0, 0, 102, 128, 102, 119, 0, 0
n, 0, 68, 17, 91, 153, 136, 54, 39
o, 18, 187, 85, 91, 85, 85, 128, 78
r, 73, 119, 102, 109, 119, 85, 91, 0
m, 0, 0, 170, 146, 102, 85, 0, 0
a, 18, 68, 102, 164, 119, 68, 36, 19
l, 73, 17, 68, 0, 68, 0, 73, 0
i, 0, 68, 17, 0, 85, 0, 91, 0
z, 36, 0, 136, 0, 119, 85, 54, 0
a, 18, 136, 102, 91, 136, 119, 54, 118
t, 0, 51, 153, 36, 68, 0, 18, 0
i, 0, 51, 0, 18, 34, 51, 109, 0
o, 0, 136, 102, 91, 85, 102, 146, 78
n, 0, 34, 85, 73, 119, 170, 18, 19
o, 146, 68, 85, 91, 68, 85, 109, 98
r, 0, 136, 119, 109, 136, 0, 146, 0
m, 36, 17, 187, 182, 136, 85, 18, 39
a, 36, 85, 102, 109, 153, 102, 0, 59
l, 54, 34, 68, 0, 68, 0, 73, 0
i, 0, 51, 0, 0, 68, 0, 73, 0
z, 0, 0, 153, 54, 119, 85, 0, 39
a, 0, 51, 102, 109, 136, 153, 54, 19
t, 0, 119, 0, 73, 102, 119, 0, 98
i, 0, 17, 17, 18, 68, 0, 91, 0
o, 128, 85, 85, 73, 68, 119, 109, 19
n, 18, 51, 153, 128, 85, 68, 0, 19
o, 18, 34, 119, 128, 85, 119, 73, 0
r, 0, 0, 170, 73, 85, 0, 18, 0
m, 0, 0, 187, 146, 68, 17, 0, 0
a, 0, 0, 136, 36, 153, 119, 0, 0
l, 0, 68, 0, 91, 68, 17, 91, 0
i, 0, 68, 0, 0, 51, 0, 73, 0
z, 0, 0, 102, 91, 136, 68, 0, 0
a, 0, 51, 85, 73, 136, 136, 0, 39
t, 0, 85, 17, 91, 68, 170, 54, 39
i, 0, 68, 0, 36, 85, 0, 146, 0
o, 0, 0, 102, 128, 119, 102, 0, 0
n, 0, 0, 136, 109, 17, 85, 0, 0
o, 91, 17, 153, 128, 85, 68, 73, 98
r, 0, 0, 68, 109, 170, 0, 0, 0
m, 0, 0, 136, 109, 170, 68, 0, 0
a, 0, 0, 119, 54, 136, 136, 0, 0
l, 0, 68, 0, 73, 0, 68, 54, 39
i, 0, 34, 17, 0, 68, 0, 91, 0
z, 54, 85, 102, 164, 85, 34, 54, 98
a, 0, 0, 102, 91, 102, 136, 0, 0
t, 0, 34, 0, 128, 85, 68, 36, 19
i, 36, 17, 0, 0, 17, 85, 73, 19
o, 91, 34, 85, 73, 68, 68, 109, 118
n, 0, 68, 68, 164, 170, 68, 0, 39
o, 128, 136, 68, 73, 68, 85, 128, 118
r, 109, 85, 153, 109, 187, 68, 109, 98
m, 0, 68, 136, 146, 170, 170, 73, 59
a, 36, 85, 136, 73, 119, 136, 18, 98
l, 54, 0, 68, 0, 68, 0, 128, 98
i, 73, 0, 17, 73, 0, 68, 0, 78
z, 0, 0, 68, 146, 119, 85, 0, 0
a, 91, 119, 187, 128, 102, 68, 73, 78
t, 73, 85, 85, 0, 85, 0, 73, 0
i, 18, 85, 68, 0, 85, 0, 91, 0
o, 54, 68, 102, 128, 85, 102, 109, 39
n, 0, 34, 136, 91, 153, 85, 18, 78
o, 36, 51, 51, 146, 102, 85, 91, 78
r, 91, 17, 102, 54, 68, 0, 219, 0
m, 0, 0, 102, 128, 34, 85, 0, 0
a, 0, 0, 102, 164, 85, 85, 0, 0
l, 0, 85, 51, 36, 85, 0, 73, 0
i, 0, 68, 68, 18, 68, 0, 73, 0
z, 91, 85, 0, 128, 119, 17, 91, 98
a, 18, 68, 102, 73, 119, 136, 0, 19
t, 0, 17, 68, 128, 0, 68, 0, 19
i, 18, 0, 0, 0, 0, 17, 0, 78
o, 0, 0, 153, 91, 119, 119, 0, 0
n, 0, 0, 136, 128, 85, 68, 0, 19
o, 18, 85, 85, 73, 102, 85, 109, 0
r, 73, 68, 85, 0, 68, 0, 73, 0
m, 0, 0, 153, 182, 102, 17, 0, 0
a, 0, 0, 187, 146, 153, 34, 18, 0
l, 54, 34, 0, 73, 0, 68, 0, 78
i, 18, 17, 0, 0, 34, 0, 73, 19
z, 0, 0, 119, 128, 136, 85, 0, 0
a, 0, 0, 102, 128, 153, 102, 0, 0
t, 54, 0, 34, 54, 85, 136, 0, 78
i, 0, 17, 34, 0, 68, 0, 73, 0
o, 54, 85, 102, 73, 68, 102, 128, 59
n, 36, 85, 119, 73, 51, 85, 0, 39
o, 164, 68, 68, 109, 68, 85, 128, 118
r, 164, 102, 153, 36, 153, 17, 54, 137
m, 0, 0, 187, 182, 119, 119, 0, 0
a, 91, 51, 85, 91, 153, 102, 0, 78
l, 73, 0, 68, 0, 17, 68, 0, 78
i, 18, 0, 0, 73, 0, 68, 0, 78
z, 73, 0, 85, 54, 85, 51, 54, 19
a, 91, 34, 102, 91, 119, 153, 54, 59
t, 54, 0, 68, 73, 136, 17, 54, 0
i, 18, 0, 0, 36, 0, 68, 0, 98
o, 109, 102, 85, 91, 68, 68, 128, 137
n, 146, 102, 136, 73, 136, 68, 73, 59
o, 91, 119, 102, 73, 68, 68, 128, 118
r, 0, 0, 102, 91, 68, 0, 0, 0
m, 0, 0, 119, 91, 119, 51, 0, 0
a, 73, 119, 85, 109, 119, 170, 0, 59
l, 73, 0, 17, 54, 0, 68, 0, 78
i, 0, 51, 0, 0, 34, 0, 73, 0
z, 73, 102, 85, 128, 85, 17, 91, 118
a, 73, 119, 85, 73, 68, 153, 73, 98
t, 0, 51, 68, 73, 0, 119, 0, 118
i, 18, 34, 0, 0, 34, 0, 73, 0
o, 73, 34, 85, 128, 85, 85, 73, 78
n, 18, 17, 102, 73, 136, 85, 36, 19
o, 109, 102, 85, 73, 68, 68, 109, 118
r, 109, 102, 170, 91, 102, 34, 54, 78
m, 0, 17, 85, 128, 153, 102, 18, 0
a, 128, 0, 119, 73, 170, 153, 73, 59
l, 36, 0, 68, 0, 85, 0, 91, 98
i, 18, 68, 0, 73, 17, 68, 73, 0
z, 18, 68, 68, 128, 102, 119, 54, 0
a, 54, 0, 119, 73, 153, 102, 36, 19
t, 0, 0, 187, 73, 85, 0, 0, 0
i, 0, 68, 34, 36, 68, 0, 73, 0
o, 18, 51, 136, 91, 102, 119, 54, 0
n, 0, 34, 34, 73, 170, 119, 36, 0
o, 54, 17, 136, 146, 85, 102, 54, 39
r, 36, 17, 136, 73, 136, 0, 18, 0
m, 0, 0, 170, 146, 136, 34, 0, 0
a, 18, 0, 119, 73, 136, 102, 0, 59
l, 73, 0, 68, 0, 68, 0, 73, 19
i, 0, 34, 0, 0, 68, 0, 91, 0
z, 0, 0, 102, 91, 136, 85, 0, 0
a, 0, 0, 136, 36, 153, 85, 0, 0
t, 0, 17, 85, 91, 136, 17, 18, 0
i, 0, 68, 17, 73, 85, 0, 91, 39
o, 0, 0, 153, 164, 119, 119, 0, 0
n, 0, 34, 170, 128, 68, 68, 0, 19
o, 219, 51, 68, 182, 68, 85, 128, 118
r, 91, 85, 119, 0, 136, 0, 91, 0
m, 0, 0, 170, 182, 85, 102, 0, 0
a, 73, 0, 153, 36, 119, 119, 0, 39
l, 73, 0, 68, 0, 34, 51, 0, 78
i, 18, 0, 0, 18, 0, 68, 18, 78
z, 0, 0, 85, 91, 170, 85, 0, 0
a, 36, 0, 170, 91, 136, 136, 0, 39
t, 73, 0, 85, 73, 119, 0, 73, 0
i, 18, 0, 0, 73, 0, 68, 54, 39
o, 109, 85, 85, 91, 85, 68, 128, 137
n, 164, 85, 119, 73, 136, 85, 36, 78
o, 54, 17, 85, 146, 85, 136, 36, 78
r, 0, 68, 119, 36, 68, 0, 18, 0
m, 0, 0, 102, 109, 51, 34, 0, 0
a, 0, 0, 119, 128, 170, 119, 0, 0
l, 91, 0, 85, 0, 34, 68, 0, 98
i, 54, 0, 0, 0, 85, 17, 0, 98
z, 0, 0, 136, 73, 68, 85, 0, 0
a, 73, 34, 0, 109, 153, 170, 36, 39
t, 18, 85, 68, 146, 0, 85, 0, 78
i, 0, 34, 0, 0, 68, 0, 91, 19
o, 109, 17, 68, 182, 68, 85, 91, 78
n, 0, 0, 102, 54, 34, 51, 0, 0
o, 0, 0, 119, 128, 119, 119, 0, 0
r, 36, 102, 85, 0, 85, 0, 36, 0
m, 0, 0, 136, 109, 68, 85, 0, 0
a, 0, 0, 102, 73, 85, 119, 0, 0
l, 91, 0, 102, 0, 34, 68, 0, 118
i, 109, 0, 34, 0, 34, 68, 0, 118
z, 0, 0, 85, 146, 68, 153, 0, 0
a, 0, 0, 85, 54, 85, 102, 0, 0
t, 0, 0, 102, 0, 68, 136, 0, 0
i, 54, 0, 0, 0, 68, 34, 0, 118
o, 0, 0, 136, 109, 102, 102, 0, 0
n, 0, 0, 119, 128, 34, 68, 0, 0
o, 0, 0, 119, 128, 119, 119, 0, 0
r, 0, 0, 153, 91, 68, 0, 0, 0
m, 0, 0, 119, 109, 51, 68, 0, 0
a, 0, 0, 85, 128, 119, 119, 0, 0
l, 0, 102, 0, 91, 102, 17, 91, 0
i, 0, 68, 0, 73, 0, 102, 54, 78
z, 73, 51, 34, 109, 153, 68, 54, 0
a, 0, 0, 85, 146, 136, 119, 0, 0
t, 0, 51, 0, 109, 119, 68, 73, 0
i, 0, 34, 34, 54, 85, 0, 91, 0
o, 0, 34, 119, 128, 68, 102, 73, 39
n, 0, 0, 85, 128, 85, 85, 0, 0
o, 0, 0, 102, 109, 119, 119, 0, 0
r, 164, 68, 119, 0, 68, 0, 91, 0
m, 0, 0, 170, 91, 102, 85, 0, 0
a, 18, 34, 119, 109, 170, 119, 36, 19
l, 73, 17, 68, 0, 68, 0, 18, 78
i, 36, 0, 0, 0, 0, 68, 0, 78
z, 0, 0, 102, 109, 51, 102, 0, 0
a, 0, 0, 102, 91, 119, 102, 0, 0
t, 0, 17, 68, 164, 0, 68, 0, 78
i, 36, 34, 0, 0, 68, 17, 54, 39
o, 0, 34, 68, 146, 102, 102, 109, 39
n, 0, 0, 119, 109, 102, 51, 0, 0
o, 36, 17, 119, 146, 85, 119, 54, 19
r, 18, 0, 187, 73, 85, 0, 18, 0
m, 0, 0, 102, 146, 85, 51, 0, 0
a, 0, 0, 119, 73, 119, 136, 0, 39
l, 73, 0, 68, 0, 68, 0, 73, 59
i, 0, 68, 0, 73, 0, 68, 36, 78
z, 18, 51, 136, 146, 119, 85, 54, 19
a, 0, 0, 136, 128, 136, 119, 0, 0
t, 0, 68, 0, 91, 85, 136, 54, 39
i, 0, 102, 0, 73, 85, 17, 91, 0
o, 0, 68, 119, 146, 102, 85, 36, 59
n, 18, 51, 153, 91, 119, 68, 18, 19
o, 146, 85, 119, 109, 68, 68, 128, 137
r, 54, 119, 153, 18, 119, 0, 128, 0
m, 0, 0, 170, 182, 153, 119, 0, 0
a, 73, 51, 85, 128, 68, 85, 91, 118
l, 73, 0, 68, 0, 68, 0, 36, 39
i, 73, 0, 68, 0, 68, 0, 18, 98
z, 73, 68, 85, 109, 102, 34, 73, 98
a, 54, 85, 102, 73, 68, 136, 73, 78
t, 0, 85, 68, 109, 0, 85, 0, 78
i, 109, 34, 0, 91, 0, 68, 0, 78
o, 54, 51, 102, 109, 68, 68, 91, 98
n, 0, 0, 119, 73, 102, 102, 0, 0
o, 0, 34, 68, 128, 85, 85, 91, 78
r, 18, 102, 102, 54, 153, 0, 109, 0
m, 0, 0, 153, 219, 85, 136, 0, 0
a, 0, 17, 119, 182, 119, 153, 0, 19
l, 0, 68, 34, 54, 68, 0, 91, 0
i, 0, 68, 17, 73, 85, 0, 73, 0
z, 91, 51, 68, 201, 85, 51, 73, 98
a, 36, 85, 102, 128, 102, 102, 0, 39
t, 0, 68, 68, 109, 68, 0, 73, 0
i, 18, 68, 85, 0, 68, 0, 73, 0
o, 0, 0, 102, 128, 119, 119, 0, 0
n, 0, 85, 85, 164, 170, 68, 0, 39
o, 128, 102, 68, 73, 68, 68, 128, 137
r, 73, 34, 68, 0, 102, 0, 54, 98
m, 0, 0, 102, 128, 136, 17, 0, 0
a, 109, 0, 153, 91, 136, 85, 109, 78
l, 73, 0, 85, 0, 68, 34, 0, 118
i, 54, 0, 0, 54, 0, 85, 0, 59
z, 36, 85, 85, 109, 68, 34, 54, 98
a, 18, 17, 153, 73, 170, 102, 0, 39
t, 36, 0, 85, 18, 102, 136, 0, 59
i, 54, 0, 0, 18, 0, 68, 0, 118
o, 54, 119, 85, 73, 68, 68, 109, 19
n, 0, 0, 85, 91, 119, 34, 0, 0
o, 0, 0, 119, 164, 119, 136, 0, 0
r, 91, 85, 85, 0, 119, 0, 128, 0
m, 0, 0, 153, 109, 85, 119, 0, 0
a, 18, 17, 17, 164, 119, 170, 73, 19
l, 73, 0, 68, 18, 0, 68, 0, 78
i, 18, 34, 0, 0, 34, 17, 73, 0
z, 54, 0, 136, 164, 119, 85, 18, 19
a, 0, 0, 68, 146, 136, 170, 0, 0
t, 0, 85, 0, 91, 102, 85, 73, 39
i, 0, 34, 0, 0, 68, 0, 73, 0
o, 0, 0, 136, 128, 136, 102, 0, 0
n, 0, 0, 119, 146, 85, 68, 0, 0
o, 91, 153, 85, 91, 68, 68, 109, 118
r, 54, 102, 136, 0, 68, 0, 73, 0
m, 0, 34, 204, 182, 136, 51, 36, 0
a, 91, 17, 136, 73, 170, 119, 91, 0
l, 73, 17, 17, 73, 0, 68, 0, 78
i, 18, 17, 34, 18, 68, 0, 73, 0
z, 54, 136, 68, 146, 51, 34, 91, 59
a, 73, 34, 119, 73, 153, 119, 91, 0
t, 0, 68, 0, 73, 102, 85, 73, 0
i, 18, 17, 51, 18, 68, 0, 73, 19
o, 54, 153, 85, 73, 85, 102, 128, 98
n, 18, 68, 153, 91, 153, 85, 54, 0
o, 0, 0, 102, 146, 119, 119, 0, 0
r, 73, 170, 102, 0, 102, 0, 73, 0
m, 0, 0, 119, 73, 85, 51, 0, 0
a, 0, 0, 119, 0, 102, 85, 0, 0
l, 0, 68, 34, 54, 68, 0, 54, 39
i, 18, 34, 0, 0, 0, 85, 0, 98
z, 54, 51, 68, 164, 85, 34, 36, 59
a, 0, 0, 153, 54, 68, 102, 0, 0
t, 0, 85, 0, 73, 68, 102, 0, 78
i, 73, 0, 0, 18, 0, 68, 73, 19
o, 0, 34, 102, 109, 68, 102, 73, 39
n, 0, 0, 119, 128, 68, 68, 0, 0
o, 73, 187, 102, 73, 68, 68, 128, 137
r, 109, 85, 68, 0, 68, 0, 73, 0
m, 18, 0, 153, 182, 102, 85, 18, 19
a, 91, 51, 68, 182, 136, 85, 0, 39
l, 0, 68, 0, 73, 0, 68, 0, 78
i, 0, 68, 0, 0, 51, 34, 73, 39
z, 91, 102, 0, 109, 102, 34, 91, 98
a, 73, 85, 102, 146, 102, 136, 0, 59
t, 0, 85, 85, 128, 0, 68, 0, 98
i, 73, 51, 0, 0, 85, 17, 73, 39
o, 91, 102, 85, 73, 68, 68, 128, 137
n, 201, 85, 136, 73, 85, 68, 0, 78
o, 91, 85, 68, 73, 68, 68, 164, 118
r, 128, 85, 68, 36, 68, 0, 146, 0
m, 0, 0, 119, 91, 136, 153, 0, 0
a, 164, 51, 102, 146, 68, 119, 182, 19
l, 0, 68, 0, 73, 68, 17, 73, 0
i, 18, 0, 0, 0, 0, 68, 0, 78
z, 36, 0, 85, 128, 51, 68, 18, 59
a, 91, 102, 85, 164, 68, 153, 109, 78
t, 91, 17, 68, 73, 0, 153, 0, 78
i, 36, 0, 0, 0, 0, 34, 0, 98
o, 109, 119, 102, 73, 119, 68, 91, 137
n, 18, 0, 119, 164, 153, 68, 0, 19
o, 91, 17, 119, 128, 68, 68, 91, 98
r, 128, 85, 85, 0, 85, 0, 109, 0
m, 0, 0, 153, 91, 102, 119, 0, 0
a, 0, 0, 153, 73, 170, 102, 0, 0
l, 91, 0, 85, 0, 85, 0, 36, 78
i, 36, 17, 51, 0, 68, 0, 73, 59
z, 54, 68, 51, 91, 17, 102, 109, 118
a, 0, 0, 119, 91, 119, 170, 0, 0
t, 91, 17, 68, 128, 17, 68, 0, 98
i, 0, 17, 0, 54, 0, 68, 0, 78
o, 0, 0, 119, 109, 119, 85, 0, 0
n, 0, 0, 136, 128, 102, 68, 0, 0
o, 0, 0, 102, 109, 102, 102, 0, 0
r, 109, 102, 85, 0, 85, 0, 73, 0
m, 0, 0, 102, 91, 34, 51, 0, 0
a, 0, 0, 153, 91, 34, 68, 0, 0
l, 91, 0, 85, 0, 68, 17, 0, 98
i, 36, 0, 0, 0, 0, 51, 0, 98
z, 73, 51, 51, 54, 34, 102, 73, 98
a, 0, 0, 68, 36, 85, 102, 0, 0
t, 128, 0, 68, 0, 119, 51, 91, 0
i, 36, 85, 68, 0, 68, 0, 73, 0
o, 0, 0, 85, 128, 136, 119, 0, 0
n, 0, 0, 102, 91, 17, 68, 0, 0
o, 219, 68, 153, 91, 68, 68, 146, 98
r, 0, 0, 119, 91, 68, 0, 0, 0
m, 0, 0, 136, 146, 85, 34, 0, 0
a, 0, 0, 102, 109, 170, 153, 0, 0
l, 73, 0, 68, 0, 68, 0, 73, 19
i, 18, 17, 0, 36, 0, 68, 0, 78
z, 0, 0, 102, 128, 119, 85, 0, 0
a, 0, 0, 153, 54, 153, 119, 0, 0
t, 0, 68, 0, 73, 85, 136, 0, 78
i, 18, 34, 0, 0, 0, 51, 0, 78
o, 0, 0, 119, 146, 119, 119, 36, 0
n, 0, 0, 136, 128, 119, 68, 0, 0
o, 73, 34, 68, 109, 68, 68, 91, 98
r, 73, 68, 68, 0, 136, 0, 73, 0
m, 0, 0, 119, 128, 153, 102, 0, 0
a, 36, 0, 102, 109, 102, 153, 73, 0
l, 91, 0, 34, 54, 0, 68, 0, 98
i, 73, 0, 51, 18, 0, 68, 0, 98
z, 0, 0, 204, 36, 102, 68, 0, 0
a, 36, 0, 136, 54, 136, 136, 54, 0
t, 54, 0, 153, 36, 68, 0, 54, 98
i, 91, 17, 0, 73, 0, 68, 0, 78
o, 91, 51, 102, 109, 68, 68, 109, 137
n, 18, 68, 136, 91, 153, 85, 18, 39
o, 91, 34, 136, 128, 85, 85, 73, 78
r, 128, 85, 102, 0, 68, 0, 73, 0
m, 0, 0, 153, 201, 68, 102, 0, 0
a, 91, 85, 85, 146, 85, 85, 73, 137
l, 73, 0, 68, 0, 68, 0, 36, 59
i, 18, 0, 0, 0, 68, 0, 73, 19
z, 0, 0, 153, 91, 136, 68, 0, 0
a, 36, 34, 102, 109, 119, 153, 0, 19
t, 0, 102, 68, 128, 0, 85, 0, 78
i, 36, 17, 0, 18, 68, 17, 73, 39
o, 0, 0, 153, 128, 119, 119, 0, 0
n, 54, 17, 153, 109, 119, 85, 0, 19
o, 146, 102, 85, 73, 68, 102, 91, 39
r, 18, 34, 136, 54, 85, 0, 18, 0
m, 0, 0, 170, 146, 119, 68, 0, 0
a, 0, 0, 102, 91, 136, 102, 0, 0
l, 0, 85, 51, 36, 85, 0, 73, 0
i, 36, 51, 0, 54, 17, 68, 91, 0
z, 0, 0, 153, 146, 153, 102, 0, 0
a, 0, 0, 119, 109, 119, 119, 0, 0
t, 0, 85, 0, 73, 102, 102, 73, 0
i, 0, 51, 17, 54, 68, 0, 73, 0
o, 54, 51, 102, 91, 85, 102, 73, 19
n, 0, 0, 187, 109, 85, 85, 0, 0
o, 36, 68, 119, 164, 68, 102, 91, 59
r, 91, 68, 85, 0, 68, 0, 128, 0
m, 36, 51, 136, 237, 85, 170, 36, 19
a, 18, 68, 85, 164, 119, 136, 54, 59
l, 0, 68, 0, 91, 85, 17, 73, 0
i, 0, 85, 0, 0, 51, 0, 91, 0
z, 73, 68, 102, 146, 119, 17, 91, 59
a, 91, 136, 85, 146, 119, 136, 0, 59
t, 0, 85, 68, 146, 0, 85, 0, 78
i, 0, 68, 0, 18, 34, 0, 91, 0
o, 0, 102, 119, 164, 68, 102, 91, 39
n, 18, 68, 136, 128, 119, 68, 0, 39
o, 36, 153, 102, 91, 119, 102, 164, 0
r, 0, 102, 102, 36, 119, 0, 36, 0
m, 0, 0, 102, 182, 85, 68, 0, 0
a, 0, 34, 85, 201, 170, 119, 36, 39
l, 0, 85, 0, 91, 85, 17, 91, 0
i, 0, 17, 0, 0, 0, 68, 73, 59
z, 73, 68, 0, 128, 85, 85, 109, 59
a, 0, 68, 119, 219, 187, 85, 18, 19
t, 0, 85, 85, 164, 34, 51, 109, 0
i, 0, 85, 0, 0, 68, 0, 91, 0
o, 0, 68, 136, 109, 153, 102, 54, 0
n, 0, 0, 102, 36, 51, 85, 0, 0
o, 0, 85, 51, 128, 102, 68, 128, 137
r, 0, 0, 170, 73, 170, 85, 0, 0
m, 18, 0, 153, 164, 119, 136, 18, 0
a, 0, 0, 34, 164, 153, 102, 0, 0
l, 18, 0, 85, 0, 102, 102, 36, 0
i, 0, 68, 0, 73, 0, 68, 0, 78
z, 0, 0, 68, 146, 85, 204, 18, 0
a, 0, 0, 68, 128, 119, 119, 18, 19
t, 0, 0, 102, 109, 85, 0, 0, 0
i, 0, 68, 0, 91, 17, 68, 91, 0
o, 0, 0, 51, 164, 153, 119, 0, 0
n, 0, 0, 153, 109, 34, 102, 0, 19
o, 73, 0, 136, 73, 85, 102, 54, 98
r, 0, 51, 119, 36, 136, 0, 54, 0
